"Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+"
"Dodgers","225","12.9 %","16.4 %","0.78",".308",".412",".605","1.017",".297","2.8",".306","0.1","0.2","-0.4","47","19.2",".418","161"
"Cubs","172","12.8 %","15.1 %","0.85",".327",".415",".524",".939",".197","3.2",".362","0.1","-0.2","-0.2","33","11.5",".397","145"
"Mariners","206","12.1 %","22.8 %","0.53",".299",".388",".575",".963",".276","6.9",".336","-0.2","0.2","1.3","40","13.6",".396","154"
"Phillies","112","17.9 %","23.2 %","0.77",".236",".384",".562",".946",".326","5.5",".232","0.1","0.1","-0.3","20","6.1",".383","142"
"Yankees","159","16.4 %","24.5 %","0.67",".254",".384",".423",".807",".169","2.4",".314","0.0","-0.4","0.1","24","4.3",".352","120"
"Braves","155","14.8 %","22.6 %","0.66",".252",".368",".427",".795",".176","4.3",".308","0.1","0.1","-0.8","22","3.0",".342","109"
"Brewers","184","10.9 %","21.7 %","0.50",".265",".348",".481",".829",".216","1.5",".298","0.1","-0.2","-0.5","27","3.5",".342","110"
"Rangers","147","13.6 %","23.1 %","0.59",".230",".333",".468",".802",".238","4.7",".247","0.1","0.1","-1.0","21","2.3",".338","101"
"Diamondbacks","211","6.6 %","20.9 %","0.32",".278",".322",".500",".822",".222","5.8",".313","0.2","-0.2","0.7","30","3.1",".337","107"
"Mets","161","7.5 %","29.2 %","0.26",".288",".350",".418",".768",".130","5.2",".406","-0.2","-0.1","-0.1","22","1.5",".331","108"
"Cardinals","205","9.8 %","31.2 %","0.31",".229",".320",".441",".762",".212","3.5",".295","0.1","0.0","0.1","26","0.4",".322","101"
"Athletics","172","7.0 %","18.6 %","0.38",".234",".291",".443",".734",".209","3.9",".237","0.2","-0.3","0.1","19","-2.2",".305","92"
"Pirates","130","16.9 %","19.2 %","0.88",".206",".359",".304",".663",".098","3.6",".250","0.1","-0.1","0.3","14","-1.9",".303","86"
"Nationals","113","4.4 %","31.9 %","0.14",".243",".301",".408",".709",".165","6.2",".338","0.1","0.0","0.9","12","-1.8",".301","85"
"Red Sox","195","8.7 %","21.5 %","0.40",".233",".303",".386",".689",".153","4.2",".271","-0.1","-0.1","0.5","20","-4.1",".296","78"
"Twins","102","5.9 %","22.5 %","0.26",".231",".304",".385",".689",".154","3.9",".294","-0.1","0.0","0.0","10","-2.5",".292","81"
"White Sox","151","9.9 %","23.8 %","0.42",".211",".300",".361",".661",".150","3.3",".250","0.1","-0.1","0.1","15","-4.1",".288","79"
"Orioles","151","7.9 %","27.2 %","0.29",".228",".298",".368",".666",".140","4.8",".286","0.0","-0.1","0.5","15","-4.2",".288","76"
"Astros","175","8.0 %","20.6 %","0.39",".219",".286",".375",".661",".156","1.6",".246","-0.2","-0.2","-2.1","17","-5.5",".284","79"
"Padres","168","7.1 %","21.4 %","0.33",".235",".292",".359",".651",".124","3.3",".284","0.2","0.0","0.1","15","-6.6",".275","70"
"Marlins","172","4.7 %","21.5 %","0.22",".225",".273",".363",".636",".138","2.8",".254","-0.2","-0.4","-0.6","15","-7.1",".272","69"
"Royals","109","8.3 %","18.3 %","0.45",".219",".296",".323",".619",".104","8.5",".273","-0.1","0.0","0.5","9","-4.6",".271","65"
"Rays","167","4.2 %","32.9 %","0.13",".218",".259",".359",".618",".141","5.0",".299","0.1","0.1","0.7","13","-8.3",".263","66"
"Rockies","183","4.9 %","24.6 %","0.20",".229",".275",".329",".604",".100","4.3",".304","0.1","-0.1","0.1","14","-9.4",".261","43"
"Reds","105","8.6 %","24.8 %","0.35",".189",".267",".316",".582",".126","1.7",".239","-0.2","-0.2","-0.5","7","-5.9",".255","53"
"Giants","173","4.6 %","27.2 %","0.17",".194",".254",".306",".561",".113","1.9",".261","-0.3","0.0","-0.3","11","-11.2",".245","51"
"Blue Jays","177","6.2 %","25.4 %","0.24",".180",".244",".311",".555",".130","3.8",".221","-0.1","0.1","-0.1","10","-12.2",".240","47"
"Angels","176","6.8 %","14.8 %","0.46",".188",".256",".256",".512",".069","2.8",".216","-0.2","-0.3","0.1","8","-14.6",".224","38"
"Indians","138","10.9 %","32.6 %","0.33",".164",".254",".230",".483",".066","1.2",".247","0.0","0.0","-0.1","5","-12.2",".218","27"
"Tigers","188","11.2 %","31.4 %","0.36",".140",".250",".207",".457",".067","2.1",".212","-0.6","0.3","-0.5","6","-17.4",".213","25"
